timestamp,x,y,z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.398960113525390625e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.398960113525390625e+00
1.088922023773193359e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.400472879409790039e+00
2.179667949676513672e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.401929140090942383e+00
3.285772800445556641e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.403354406356811523e+00
4.390866756439208984e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.404699802398681641e+00
7.295917510986328125e+00,9.448091506958007812e+00,4.461029732283350313e-07,-1.245653724670410156e+01
