timestamp,x,y,z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.398829221725463867e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.398829221725463867e+00
1.098613739013671875e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.400384664535522461e+00
2.179288864135742188e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.401840925216674805e+00
3.281755447387695312e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.403266191482543945e+00
4.390521049499511719e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.404576301574707031e+00
6.022436618804931641e+00,9.302626609802246094e+00,-2.988136884596315213e-07,-1.297380161285400391e+01
